INMATEID,ADMITTED_DT,DISCHARGED_DT,CUSTODY_LEVEL,BRADH,RACE,GENDER,AGE,INMATE_STATUS_CODE,SEALED,SRG_FLG,TOP_CHARGE,INFRACTION,Penal Law OFFENSE,CLASS,CODE,DAYS_SINCE_ADMISSION
20082807,09/03/2020 08:58:02 PM,,MIN,Y,W,M,45.0,DNS,N,N,,N,,,,451
85765,09/03/2021 01:09:15 AM,,MIN,Y,O,M,47.0,DE,N,N,130.50,N,Criminal sexual act in the first degree,B Violent Felony,130.50,86
73802,09/03/2021 04:23:20 PM,,MIN,N,W,M,44.0,DE,N,N,215.51,N,Criminal contempt in the first degree,E Felony,215.51,86
20094810,09/03/2021 05:03:00 PM,,MED,N,B,M,27.0,DE,N,N,125.20,N,Manslaughter in the first degree,B Violent Felony,125.20,86
10999,09/03/2021 05:06:10 PM,,MED,N,O,M,56.0,DEP,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,86
17199,09/03/2021 05:11:44 PM,,MED,N,B,M,38.0,DEP,N,N,220.16,N,Criminal possession of a controlled substance in the third degree,B Felony,220.16,86
20189735,09/03/2021 05:40:10 PM,,MIN,N,W,M,22.0,DE,N,N,220.16,N,Criminal possession of a controlled substance in the third degree,B Felony,220.16,86
20209857,09/03/2021 05:45:10 PM,,MIN,N,B,M,44.0,DE,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,86
20188000,09/03/2021 06:27:52 PM,,MAX,N,O,M,22.0,DE,N,Y,160.10,Y,Robbery in the second degree,C Violent Felony,160.10,86
10009823,09/03/2021 08:25:00 PM,,MAX,N,B,M,30.0,DPV,N,Y,,Y,,,,86
20215581,09/03/2021 10:26:41 AM,,MIN,N,B,M,60.0,DPV,N,N,,N,,,,86
160460,09/03/2021 10:44:00 PM,,MED,N,B,M,45.0,DE,N,Y,140.25,N,Burglary in the second degree,C Violent Felony,140.25,86
20215587,09/03/2021 11:32:13 PM,,MAX,Y,B,F,35.0,DE,N,N,120.05,Y,Assault in the second degree,D Violent Felony,120.05,86
116397,09/03/2021 11:52:49 PM,,MED,N,W,M,32.0,DE,N,N,FOA 900.00,N,,,,86
20215578,09/03/2021 12:20:38 AM,,MED,N,B,M,19.0,DE,N,Y,110-125.25,Y,,,,86
20029802,09/04/2019 01:07:02 AM,,MED,Y,W,M,30.0,DNS,N,Y,,Y,,,,816
54520,09/04/2019 12:24:28 AM,,MAX,Y,B,M,40.0,DEP,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,816
20148586,09/04/2020 01:55:00 AM,,MAX,Y,W,M,25.0,DE,N,N,140.30,Y,Burglary in the first degree,B Violent Felony,140.30,450
20022893,09/04/2020 02:45:38 PM,,MIN,N,O,M,54.0,DE,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,450
20211043,09/04/2020 03:40:58 AM,,MED,Y,O,M,35.0,DE,N,N,160.10,Y,Robbery in the second degree,C Violent Felony,160.10,450
43580,09/04/2020 04:36:07 PM,,MAX,Y,B,M,38.0,DE,N,Y,215.52,Y,Aggravated criminal contempt,D Felony,215.52,450
20038132,09/04/2020 05:30:00 PM,,MAX,Y,B,M,28.0,DE,N,N,110-125.25,Y,,,,450
20197489,09/04/2021 01:16:00 AM,,MAX,N,B,M,20.0,DE,N,Y,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,85
20215592,09/04/2021 01:16:00 PM,,MED,N,B,M,32.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,85
20214071,09/04/2021 05:14:24 PM,,MIN,Y,W,M,33.0,DE,N,N,145.00,N,Criminal mischief in the fourth degree,A Misdemeanor,145.00,85
31247,09/04/2021 05:31:02 PM,,MIN,N,O,M,46.0,DE,N,N,155.30,N,Grand larceny in the fourth degree,E Felony,155.30,85
1906,09/04/2021 06:45:00 PM,,MED,N,B,M,58.0,DEP,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,85
20181817,09/04/2021 07:17:50 PM,,MED,N,O,M,29.0,DE,N,Y,110-125.25,N,,,,85
20215599,09/04/2021 08:38:17 PM,,MIN,Y,W,M,38.0,DE,N,N,110-150.15,N,,,,85
20215590,09/04/2021 09:07:07 AM,,MED,N,W,M,19.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,85
81135,09/04/2021 11:23:43 AM,,MED,N,B,M,37.0,DEP,N,N,130.35,N,Rape in the first degree,B Violent Felony,130.35,85
20091732,09/04/2021 11:31:09 AM,,MAX,Y,O,M,36.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,85
20198058,09/05/2018 01:06:51 PM,,MAX,Y,O,M,26.0,DE,N,N,110-125.25,Y,,,,1180
20198051,09/05/2018 01:27:32 AM,,MED,Y,W,M,45.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,1180
20172910,09/05/2018 09:15:45 PM,,MED,Y,W,M,61.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,1180
20025720,09/05/2019 08:33:11 PM,,MED,Y,B,M,29.0,DE,N,N,110-125.25,Y,,,,815
20204381,09/05/2019 11:37:09 AM,,MED,Y,O,M,44.0,DE,N,N,130.65,N,Sexual abuse in the first degree,D Violent Felony,130.65,815
10000689,09/05/2020 01:56:00 AM,,MED,N,B,M,41.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,449
20018809,09/05/2020 05:09:00 PM,,MAX,Y,O,M,28.0,DE,N,N,120.10,Y,Assault in the first degree,B Violent Felony,120.10,449
45805,09/05/2020 12:26:04 PM,,MED,N,B,M,45.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,449
20193618,09/05/2021 01:01:43 AM,,MAX,N,B,M,24.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,84
20209688,09/05/2021 01:54:01 AM,,MED,Y,O,M,24.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,84
20032326,09/05/2021 02:23:05 PM,,MIN,Y,W,M,40.0,DE,N,N,145.05,N,Criminal mischief in the third degree,E Felony,145.05,84
20215601,09/05/2021 03:16:49 AM,,MAX,N,B,M,18.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,84
9681,09/05/2021 04:39:42 PM,,MAX,N,B,M,37.0,DE,N,Y,120.14,Y,Menacing in the second degree,A Misdemeanor,120.14,84
20199748,09/05/2021 05:19:09 PM,,MAX,Y,B,M,20.0,DE,N,Y,110-125.25,N,,,,84
20141709,09/05/2021 05:21:48 PM,,MAX,N,B,M,26.0,DE,N,Y,120.05,Y,Assault in the second degree,D Violent Felony,120.05,84
82840,09/05/2021 05:34:49 PM,,MED,Y,O,M,42.0,DE,N,N,120.05,Y,Assault in the second degree,D Violent Felony,120.05,84
123507,09/05/2021 07:09:00 PM,,MED,N,B,M,34.0,DEP,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,84
20088846,09/05/2021 07:11:00 PM,,MIN,N,B,M,37.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,84
20215606,09/05/2021 07:13:30 PM,,MED,Y,O,F,50.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,84
20155157,09/05/2021 09:53:14 PM,,MED,N,B,M,24.0,DE,N,N,110-125.25,N,,,,84
20178096,09/05/2021 11:21:00 AM,,MAX,N,B,M,21.0,CS,N,Y,160.10,Y,Robbery in the second degree,C Violent Felony,160.10,84
20070053,09/05/2021 12:50:57 AM,,MED,N,O,M,30.0,DE,N,N,110-125.25,N,,,,84
151448,09/06/2019 06:33:22 PM,,MED,Y,B,M,37.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,814
20206827,09/06/2019 07:56:11 PM,,MED,Y,A,M,52.0,DE,N,N,125.27,Y,Murder in the first degree,A-I Felony,125.27,814
20211085,09/06/2020 01:27:35 PM,,MED,N,B,M,19.0,DE,N,Y,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,448
20203630,09/06/2020 04:18:00 PM,,MIN,N,A,M,25.0,DE,N,N,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,448
20209269,09/06/2020 11:01:47 PM,,MED,Y,B,M,21.0,DE,N,Y,220.39,Y,Criminal sale of a controlled substance in the third degree,B Felony,220.39,448
133313,09/06/2020 12:46:42 AM,,MAX,Y,O,M,32.0,DE,N,N,215.51,Y,Criminal contempt in the first degree,E Felony,215.51,448
20211077,09/06/2020 12:58:07 AM,,MIN,Y,O,M,29.0,DE,N,N,150.20,Y,Arson in the first degree,A-I Felony,150.20,448
20077749,09/06/2021 03:51:52 PM,,MIN,N,B,M,31.0,DE,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,83
16102,09/06/2021 05:22:21 PM,,MED,N,W,M,51.0,DE,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,83
20115491,09/06/2021 07:40:13 PM,,MAX,N,B,M,24.0,DE,N,Y,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,83
20100545,09/06/2021 11:50:00 AM,,MED,Y,B,M,42.0,DEP,N,N,130.65,N,Sexual abuse in the first degree,D Violent Felony,130.65,83
10009939,09/06/2021 12:05:05 PM,,MAX,Y,B,M,40.0,DE,N,N,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,83
20206848,09/07/2019 07:09:33 PM,,MAX,Y,B,F,27.0,DE,N,N,110-125.25,Y,,,,813
20008630,09/07/2019 12:51:46 AM,,MAX,N,B,M,31.0,DE,N,N,220.18,Y,Criminal possession of a controlled substance in the second degree,A-II Felony,220.18,813
115592,09/07/2020 01:15:41 AM,,MED,N,B,M,42.0,DE,N,Y,110-120.10,Y,,,,447
20005702,09/07/2020 03:38:00 PM,,MIN,Y,A,M,30.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,447
20137265,09/07/2020 08:42:57 PM,,MAX,Y,W,M,26.0,DE,N,N,110-125.25,Y,,,,447
20055476,09/07/2020 09:12:00 PM,,MAX,Y,B,M,27.0,DEP,N,Y,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,447
20042786,09/07/2021 02:06:12 PM,,MED,Y,B,M,37.0,DEP,N,Y,165.40,N,Criminal possession of stolen property in the fifth degree,A Misdemeanor,165.40,82
77094,09/07/2021 06:20:20 PM,,MED,N,B,M,34.0,DPV,N,Y,155.25,N,Petit larceny,A Misdemeanor,155.25,82
19417,09/07/2021 06:24:24 PM,,MIN,Y,B,F,48.0,DE,N,N,220.39,N,Criminal sale of a controlled substance in the third degree,B Felony,220.39,82
20132225,09/07/2021 07:34:50 PM,,MED,Y,B,M,25.0,DE,N,N,160.10,N,Robbery in the second degree,C Violent Felony,160.10,82
105774,09/07/2021 08:52:13 PM,,MIN,N,O,M,42.0,DE,N,N,220.21,N,Criminal possession of a controlled substance in the first degree,A-I Felony,220.21,82
20206783,09/07/2021 11:00:00 AM,,MIN,N,B,M,47.0,SSR,N,N,,N,,,,82
20177055,09/07/2021 11:21:28 AM,,MIN,Y,O,F,31.0,DE,N,N,511-A(3),N,,,,82
132664,09/07/2021 12:13:42 PM,,MAX,Y,B,M,31.0,DE,N,Y,140.25,Y,Burglary in the second degree,C Violent Felony,140.25,82
20139484,09/07/2021 12:50:00 PM,,MAX,Y,B,M,32.0,DE,N,N,160.05,N,Robbery in the third degree,D Felony,160.05,82
20167474,09/08/2017 06:57:02 PM,,MAX,Y,O,M,22.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,1542
20211114,09/08/2020 01:16:00 AM,,MED,N,W,M,40.0,DE,N,N,130.35,N,Rape in the first degree,B Violent Felony,130.35,446
27678,09/08/2020 05:14:12 PM,,MAX,Y,B,M,65.0,DE,N,N,110-160.15,Y,,,,446
20077972,09/08/2020 12:55:31 AM,,MED,N,B,M,30.0,DE,N,N,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,446
163707,09/08/2021 02:01:21 PM,,MAX,Y,O,M,32.0,DE,N,N,240.75,Y,Aggravated family offense,E Felony,240.75,81
157725,09/08/2021 02:04:38 AM,,MED,Y,B,M,33.0,DPV,N,Y,,Y,,,,81
66480,09/08/2021 04:28:02 PM,,MED,Y,B,M,57.0,DE,N,N,130.35,N,Rape in the first degree,B Violent Felony,130.35,81
127153,09/08/2021 04:44:47 PM,,MED,Y,B,M,56.0,SSR,N,N,,N,,,,81
19757,09/08/2021 06:11:51 PM,,MED,N,B,M,44.0,DEP,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,81
94998,09/08/2021 09:22:22 PM,,MED,Y,O,M,41.0,DE,N,Y,140.25,Y,Burglary in the second degree,C Violent Felony,140.25,81
20144065,09/08/2021 10:06:41 PM,,MAX,N,O,M,24.0,DE,N,Y,220.39,Y,Criminal sale of a controlled substance in the third degree,B Felony,220.39,81
20153832,09/08/2021 10:10:57 PM,,MED,N,O,M,27.0,DE,N,Y,220.77,N,Operating as a major trafficker,A-I Felony,220.77,81
20215639,09/08/2021 10:31:50 PM,,MED,N,U,M,19.0,DE,N,Y,110-125.25,Y,,,,81
20161300,09/08/2021 10:35:38 PM,,MED,N,U,M,26.0,DE,N,N,220.77,N,Operating as a major trafficker,A-I Felony,220.77,81
20004237,09/08/2021 11:19:01 AM,,MAX,N,B,M,29.0,DEP,N,Y,220.16,Y,Criminal possession of a controlled substance in the third degree,B Felony,220.16,81
20112494,09/08/2021 11:30:05 AM,,MAX,N,O,M,28.0,DEP,N,N,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,81
17127,09/08/2021 11:40:56 AM,,MED,Y,B,M,49.0,DPV,N,N,,N,,,,81
20063230,09/08/2021 12:32:00 AM,,MAX,N,B,M,28.0,DEP,N,Y,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,81
71364,09/08/2021 12:49:47 PM,,MIN,Y,B,M,34.0,SSR,N,Y,110-265.03,N,,,,81
20186718,09/09/2017 11:36:00 AM,,MED,Y,B,F,22.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,1541
20198158,09/09/2018 01:07:57 AM,,MAX,Y,W,M,24.0,DE,N,N,130.35,Y,Rape in the first degree,B Violent Felony,130.35,1176
20198169,09/09/2018 01:29:48 PM,,MAX,Y,O,M,19.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,1176
112584,09/09/2020 01:43:55 PM,,MIN,N,B,M,42.0,DE,N,N,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,445
20059812,09/09/2020 11:08:37 AM,,MED,Y,B,M,32.0,DE,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,445
161908,09/09/2020 12:57:06 AM,,MED,N,B,M,52.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,445
44106,09/09/2021 02:24:00 PM,,MAX,Y,B,M,34.0,DPV,N,Y,,Y,,,,80
20180881,09/09/2021 03:34:12 PM,,MAX,Y,O,M,27.0,DE,N,N,145.20,Y,Criminal tampering in the first degree,D Felony,145.20,80
20215647,09/09/2021 04:14:35 PM,,MAX,Y,B,M,34.0,DE,N,N,105.15,Y,Conspiracy in the second degree,B Felony,105.15,80
12798,09/09/2021 05:14:29 PM,,MAX,Y,B,F,38.0,DE,N,N,140.20,Y,Burglary in the third degree,D Felony,140.20,80
21893,09/09/2021 05:34:11 PM,,MED,Y,W,M,58.0,DEP,N,N,140.20,N,Burglary in the third degree,D Felony,140.20,80
20215649,09/09/2021 05:58:06 PM,,MED,Y,B,M,32.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,80
20215651,09/09/2021 06:21:30 PM,,MED,N,B,M,56.0,DEP,N,N,160.10,N,Robbery in the second degree,C Violent Felony,160.10,80
20214589,09/09/2021 08:31:34 PM,,MAX,Y,B,M,19.0,DE,N,N,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,80
20200849,09/09/2021 11:01:32 AM,,MIN,N,O,M,30.0,SSR,N,N,110-265.03,N,,,,80
20208271,09/09/2021 11:48:56 AM,,MIN,Y,W,M,45.0,CS,N,N,120.02,N,Reckless assault of a child,D Violent Felony,120.02,80
20212251,09/09/2021 12:59:32 PM,,MAX,Y,B,F,21.0,DE,N,N,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,80
28736,09/10/2019 12:04:45 PM,,MAX,Y,O,M,39.0,DE,N,N,110-160.10,Y,,,,810
20210303,09/10/2020 02:21:42 AM,,MED,Y,W,M,46.0,DE,N,N,AC 000.00,Y,,,,444
20142203,09/10/2020 06:36:15 PM,,MAX,N,W,M,25.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,444
20018271,09/10/2020 12:57:02 PM,,MAX,Y,O,M,28.0,DE,N,N,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,444
73743,09/10/2021 01:08:12 AM,,MED,N,B,M,39.0,DEP,N,N,121.12,N,Strangulation in the second degree,D Violent Felony,121.12,79
77975,09/10/2021 04:17:09 PM,,MAX,Y,O,M,43.0,DE,N,N,110-120.10,N,,,,79
20157461,09/10/2021 04:29:05 PM,,MAX,N,B,M,24.0,DE,N,N,220.16,N,Criminal possession of a controlled substance in the third degree,B Felony,220.16,79
20132607,09/10/2021 04:53:49 PM,,MAX,N,B,M,25.0,DE,N,Y,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,79
8340,09/10/2021 04:55:05 PM,,MAX,N,O,M,35.0,DEP,N,Y,121.11,Y,Criminal obstruction of breathing or blood circulation,A Misdemeanor,121.11,79
20215666,09/10/2021 05:09:19 PM,,MAX,N,O,M,22.0,DE,N,N,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,79
108563,09/10/2021 07:42:51 PM,,MAX,N,B,M,32.0,DE,N,N,,Y,,,,79
20113990,09/10/2021 08:17:47 PM,,MIN,Y,W,F,30.0,DE,N,N,140.20,N,Burglary in the third degree,D Felony,140.20,79
26332,09/10/2021 08:18:17 PM,,MED,N,B,M,36.0,DEP,N,N,110-120.05,N,,,,79
10003260,09/10/2021 08:45:30 AM,,MED,N,A,M,39.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,79
127452,09/10/2021 11:41:36 AM,,MED,N,O,M,35.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,79
20215657,09/10/2021 12:10:31 AM,,MIN,N,O,M,21.0,DE,N,N,220.21,N,Criminal possession of a controlled substance in the first degree,A-I Felony,220.21,79
20164169,09/10/2021 12:13:01 AM,,MED,N,O,M,25.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,79
20034979,09/10/2021 12:28:53 PM,,MIN,N,O,M,40.0,SSR,N,N,,N,,,,79
20121377,09/10/2021 12:33:03 AM,,MAX,Y,B,F,35.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,79
20215659,09/10/2021 12:53:51 AM,,MIN,Y,W,M,22.0,DE,N,N,220.21,Y,Criminal possession of a controlled substance in the first degree,A-I Felony,220.21,79
20198202,09/11/2018 01:16:37 PM,,MED,Y,O,F,21.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,1174
102487,09/11/2018 06:04:21 PM,,MED,Y,B,M,61.0,DEP,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,1174
6664,09/11/2019 12:34:54 AM,,MED,N,B,M,39.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,809
20211185,09/11/2020 01:55:35 AM,,MED,Y,O,M,47.0,DE,N,N,125.27,Y,Murder in the first degree,A-I Felony,125.27,443
20211191,09/11/2020 03:41:51 PM,,MAX,N,B,M,23.0,DE,N,N,135.25,Y,Kidnapping in the first degree,A-I Felony,135.25,443
20211192,09/11/2020 05:21:00 PM,,MED,N,B,M,27.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,443
20211193,09/11/2020 06:07:52 PM,,MAX,Y,B,M,19.0,DE,N,Y,110-125.25,Y,,,,443
20120190,09/11/2020 09:25:31 PM,,MAX,Y,O,M,26.0,DE,N,Y,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,443
71111,09/11/2020 11:08:13 AM,,MIN,N,O,M,52.0,DE,N,N,140.25,Y,Burglary in the second degree,C Violent Felony,140.25,443
20167876,09/11/2021 01:02:24 PM,,MED,N,O,M,23.0,DE,N,Y,265.03,N,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,78
20214335,09/11/2021 01:50:56 PM,,MIN,Y,W,M,32.0,CS,N,N,145.05,N,Criminal mischief in the third degree,E Felony,145.05,78
20215400,09/11/2021 01:58:22 AM,,MED,Y,B,M,18.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,78
59731,09/11/2021 03:00:46 PM,,MED,Y,B,M,37.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,78
138554,09/11/2021 05:25:47 PM,,MIN,N,O,M,61.0,DE,N,N,220.18,N,Criminal possession of a controlled substance in the second degree,A-II Felony,220.18,78
20022102,09/11/2021 06:37:04 PM,,MIN,N,B,M,36.0,CS,N,N,,N,,,,78
20072710,09/11/2021 07:03:31 PM,,MIN,Y,W,M,33.0,CS,N,N,AC 000.00,N,,,,78
20196375,09/11/2021 07:38:06 PM,,MAX,N,B,M,19.0,DEP,N,N,160.15,Y,Robbery in the first degree,B Violent Felony,160.15,78
20215678,09/11/2021 08:25:30 PM,,MAX,Y,O,M,24.0,DE,N,N,110-140.25,N,,,,78
20177967,09/11/2021 08:32:35 PM,,MAX,Y,B,M,24.0,DE,N,Y,125.25,N,Murder in the second degree,A-I Felony,125.25,78
20121763,09/11/2021 11:07:00 AM,,MIN,N,O,M,47.0,DE,N,N,160.10,N,Robbery in the second degree,C Violent Felony,160.10,78
22034,09/11/2021 12:18:00 AM,,MIN,N,B,M,45.0,DEP,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,78
20103570,09/11/2021 12:23:58 AM,,MED,N,B,M,25.0,DE,N,Y,220.16,Y,Criminal possession of a controlled substance in the third degree,B Felony,220.16,78
20198222,09/12/2018 02:24:00 PM,,MAX,Y,B,M,22.0,DE,N,Y,105.17,Y,Conspiracy in the first degree,A-I Felony,105.17,1173
136361,09/12/2019 01:07:29 PM,,MED,Y,B,M,31.0,DE,N,Y,110-120.10,Y,,,,808
58576,09/12/2019 01:29:33 AM,,MED,N,B,M,40.0,DE,N,N,130.30,Y,Rape in the second degree,D Violent Felony,130.30,808
20199821,09/12/2020 02:20:58 AM,,MAX,N,B,M,22.0,DE,N,Y,110-125.25,Y,,,,442
20113545,09/12/2020 02:26:49 PM,,MAX,N,B,M,24.0,DE,N,Y,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,442
20119412,09/12/2020 04:39:31 PM,,MAX,Y,B,M,26.0,DE,N,Y,140.25,Y,Burglary in the second degree,C Violent Felony,140.25,442
20211219,09/12/2020 04:44:00 PM,,MIN,N,W,M,37.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,442
20179683,09/12/2020 12:46:44 PM,,MED,Y,O,M,27.0,DE,N,N,110-125.25,Y,,,,442
157518,09/12/2021 01:05:12 AM,,MIN,Y,W,F,61.0,DNS,N,N,,N,,,,77
20215683,09/12/2021 01:20:01 AM,,MIN,N,O,M,29.0,DE,N,N,110-120.10,N,,,,77
20215613,09/12/2021 04:37:02 PM,,MED,N,B,M,20.0,DE,N,N,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,77
67278,09/12/2021 05:21:00 PM,,MED,Y,O,M,28.0,DEP,N,N,140.25,N,Burglary in the second degree,C Violent Felony,140.25,77
20113590,09/12/2021 07:41:25 PM,,MED,N,B,F,28.0,DEP,N,N,AC 000.00,N,,,,77
20202495,09/12/2021 08:25:59 PM,,MIN,Y,B,M,46.0,DE,N,N,140.20,N,Burglary in the third degree,D Felony,140.20,77
20211246,09/12/2021 08:28:31 PM,,MED,N,B,M,19.0,DE,N,N,110-120.07,N,,,,77
20139846,09/12/2021 12:17:00 PM,,MAX,N,B,M,27.0,DE,N,N,265.03,Y,Criminal possession of a weapon in the second degree,C Violent Felony,265.03,77
149473,09/12/2021 12:51:04 AM,,MED,Y,B,M,29.0,DE,N,Y,125.25,N,Murder in the second degree,A-I Felony,125.25,77
10007004,09/13/2018 01:55:18 AM,,MAX,N,B,M,31.0,DE,N,Y,110-160.10,Y,,,,1172
20198271,09/13/2018 04:39:02 PM,,MAX,N,O,M,32.0,DE,N,Y,125.25,Y,Murder in the second degree,A-I Felony,125.25,1172
58484,09/13/2018 08:49:50 PM,,MAX,N,B,M,55.0,DE,N,N,125.25,Y,Murder in the second degree,A-I Felony,125.25,1172
20204977,09/13/2020 04:21:22 PM,,MAX,Y,O,M,20.0,DE,N,Y,160.10,Y,Robbery in the second degree,C Violent Felony,160.10,441
106028,09/13/2020 07:18:42 PM,,MED,Y,O,M,43.0,CS,N,N,155.25,Y,Petit larceny,A Misdemeanor,155.25,441
20207383,09/13/2020 08:29:15 PM,,MIN,Y,B,M,41.0,DE,N,N,155.30,N,Grand larceny in the fourth degree,E Felony,155.30,441
158369,09/13/2021 01:36:13 AM,,MIN,N,B,M,32.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,76
20212898,09/13/2021 02:08:49 PM,,MIN,N,O,M,46.0,DE,N,Y,110-120.10,N,,,,76
20214017,09/13/2021 03:59:00 PM,,MED,N,O,M,31.0,DE,N,N,130.75,N,Course of sexual conduct against a child in the first degree,B Violent Felony,130.75,76
43235,09/13/2021 04:31:13 PM,,MAX,Y,B,M,56.0,DEP,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,76
20168280,09/13/2021 04:34:41 PM,,MED,Y,O,M,22.0,DE,N,N,220.39,N,Criminal sale of a controlled substance in the third degree,B Felony,220.39,76
20215707,09/13/2021 04:45:56 PM,,MED,Y,O,M,19.0,DE,N,N,160.10,N,Robbery in the second degree,C Violent Felony,160.10,76
20144374,09/13/2021 05:24:12 PM,,MAX,N,B,M,29.0,CS,N,Y,,Y,,,,76
20215710,09/13/2021 06:05:01 PM,,MED,Y,O,F,26.0,DE,N,N,140.20,Y,Burglary in the third degree,D Felony,140.20,76
20215712,09/13/2021 09:39:51 PM,,MIN,N,B,M,51.0,DE,N,N,160.15,N,Robbery in the first degree,B Violent Felony,160.15,76
20195877,09/13/2021 11:30:16 AM,,MIN,N,B,M,54.0,SSR,N,N,,N,,,,76
10003234,09/13/2021 11:31:04 AM,,MIN,N,O,M,42.0,SSR,N,N,220.16,N,Criminal possession of a controlled substance in the third degree,B Felony,220.16,76
20010010,09/13/2021 11:43:25 PM,,MAX,Y,B,M,30.0,CS,N,Y,155.25,N,Petit larceny,A Misdemeanor,155.25,76
70931,09/13/2021 11:56:00 AM,,MED,N,B,M,59.0,DEP,N,N,140.20,N,Burglary in the third degree,D Felony,140.20,76
20157570,09/13/2021 12:35:00 PM,,MAX,Y,B,F,23.0,DE,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,76
20215701,09/13/2021 12:41:48 PM,,MIN,N,B,F,45.0,CS,N,N,120.05,N,Assault in the second degree,D Violent Felony,120.05,76
20069563,09/14/2020 01:54:32 AM,,MED,N,B,M,28.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,440
20211235,09/14/2020 01:57:08 AM,,MED,Y,B,M,31.0,DE,N,N,125.25,N,Murder in the second degree,A-I Felony,125.25,440
20149472,09/14/2020 05:02:31 PM,,MED,Y,B,M,31.0,DE,N,N,120.10,Y,Assault in the first degree,B Violent Felony,120.10,440
